StartTime:Replica:FinishTime:OperationTime:Result:Access:Type
1721:0:1724:3:committing:w:tx neworder
1713:0:1724:11:commit:w:tx neworder
1815:0:1827:12:beginning:w:tx neworder
1827:0:1835:8:processing:w:tx neworder
1835:0:1839:4:committing:w:tx neworder
1815:0:1839:24:commit:w:tx neworder
1955:0:1957:2:beginning:w:tx payment 02
1957:0:1960:3:processing:w:tx payment 02
1960:0:1961:1:committing:w:tx payment 02
1955:0:1961:6:commit:w:tx payment 02
2009:0:2011:2:beginning:w:tx payment 02
2011:0:2013:2:processing:w:tx payment 02
2013:0:2015:2:committing:w:tx payment 02
2009:0:2015:6:commit:w:tx payment 02
2037:0:2038:1:beginning:r:tx stocklevel
2038:0:2049:11:processing:r:tx stocklevel
2049:0:2050:1:committing:r:tx stocklevel
2037:0:2050:13:commit:r:tx stocklevel
2080:0:2081:1:beginning:w:tx delivery
2089:0:2091:2:beginning:w:tx payment 02
2091:0:2094:3:processing:w:tx payment 02
2081:0:2096:15:processing:w:tx delivery
2094:0:2101:7:committing:w:tx payment 02
2089:0:2101:12:commit:w:tx payment 02
2096:0:2103:7:committing:w:tx delivery
2080:0:2103:23:commit:w:tx delivery
2106:0:2107:1:beginning:w:tx neworder
2107:0:2113:6:processing:w:tx neworder
2113:0:2116:3:committing:w:tx neworder
2106:0:2116:10:commit:w:tx neworder
2260:0:2262:2:beginning:w:tx payment 02
2262:0:2264:2:processing:w:tx payment 02
2264:0:2265:1:committing:w:tx payment 02
2260:0:2265:5:commit:w:tx payment 02
2357:0:2359:2:beginning:w:tx neworder
2359:0:2364:5:processing:w:tx neworder
2364:0:2368:4:committing:w:tx neworder
2357:0:2368:11:commit:w:tx neworder
2453:0:2455:2:beginning:w:tx neworder
2455:0:2462:7:processing:w:tx neworder
2462:0:2466:4:committing:w:tx neworder
2453:0:2466:13:commit:w:tx neworder
2478:0:2479:1:beginning:w:tx neworder
2479:0:2485:6:processing:w:tx neworder
2485:0:2488:3:committing:w:tx neworder
2478:0:2489:11:commit:w:tx neworder
2624:0:2625:1:beginning:w:tx neworder
2625:0:2631:6:processing:w:tx neworder
2631:0:2634:3:committing:w:tx neworder
2624:0:2634:10:commit:w:tx neworder
2682:0:2683:1:beginning:r:tx stocklevel
2682:0:2683:1:beginning:w:tx delivery
2683:0:2697:14:processing:r:tx stocklevel
2697:0:2698:1:committing:r:tx stocklevel
2682:0:2698:16:commit:r:tx stocklevel
2683:0:2700:17:processing:w:tx delivery
2700:0:2707:7:committing:w:tx delivery
2682:0:2707:25:commit:w:tx delivery
2742:0:2743:1:beginning:w:tx neworder
2743:0:2748:5:processing:w:tx neworder
2748:0:2752:4:committing:w:tx neworder
2742:0:2752:10:commit:w:tx neworder
3015:0:3017:2:beginning:w:tx neworder
3017:0:3023:6:processing:w:tx neworder
3023:0:3029:6:committing:w:tx neworder
3015:0:3029:14:commit:w:tx neworder
3028:0:3029:1:beginning:w:tx neworder
3029:0:3037:8:processing:w:tx neworder
3037:0:3040:3:committing:w:tx neworder
3028:0:3040:12:commit:w:tx neworder
3132:0:3133:1:beginning:w:tx payment 02
3133:0:3137:4:processing:w:tx payment 02
3137:0:3138:1:committing:w:tx payment 02
3132:0:3138:6:commit:w:tx payment 02
3179:0:3180:1:beginning:w:tx neworder
3180:0:3185:5:processing:w:tx neworder
3185:0:3188:3:committing:w:tx neworder
3179:0:3188:9:commit:w:tx neworder
3239:0:3240:1:beginning:w:tx neworder
3240:0:3245:5:processing:w:tx neworder
3245:0:3249:4:committing:w:tx neworder
3239:0:3249:10:commit:w:tx neworder
3306:0:3308:2:beginning:w:tx neworder
3308:0:3312:4:processing:w:tx neworder
3312:0:3317:5:committing:w:tx neworder
3306:0:3317:11:commit:w:tx neworder
3412:0:3414:2:beginning:w:tx delivery
3417:0:3418:1:beginning:w:tx payment 02
3418:0:3421:3:processing:w:tx payment 02
3421:0:3424:3:committing:w:tx payment 02
3417:0:3424:7:commit:w:tx payment 02
3414:0:3430:16:processing:w:tx delivery
3430:0:3435:5:committing:w:tx delivery
3412:0:3435:23:commit:w:tx delivery
3465:0:3466:1:beginning:w:tx neworder
3466:0:3472:6:processing:w:tx neworder
3472:0:3475:3:committing:w:tx neworder
3465:0:3475:10:commit:w:tx neworder
3482:0:3483:1:beginning:r:tx stocklevel
3483:0:3489:6:processing:r:tx stocklevel
3489:0:3490:1:committing:r:tx stocklevel
3482:0:3490:8:commit:r:tx stocklevel
3555:0:3556:1:beginning:w:tx payment 02
3556:0:3559:3:processing:w:tx payment 02
3559:0:3560:1:committing:w:tx payment 02
3555:0:3560:5:commit:w:tx payment 02
3680:0:3682:2:beginning:w:tx neworder
3682:0:3689:7:processing:w:tx neworder
3689:0:3694:5:committing:w:tx neworder
3680:0:3694:14:commit:w:tx neworder
3772:0:3774:2:beginning:w:tx neworder
3774:0:3779:5:processing:w:tx neworder
3779:0:3782:3:committing:w:tx neworder
3772:0:3782:10:commit:w:tx neworder
3796:0:3797:1:beginning:w:tx neworder
3797:0:3800:3:processing:w:tx neworder
3800:0:3806:6:committing:w:tx neworder
3796:0:3806:10:commit:w:tx neworder
3817:0:3818:1:beginning:w:tx payment 02
3818:0:3820:2:processing:w:tx payment 02
3820:0:3821:1:committing:w:tx payment 02
3817:0:3822:5:commit:w:tx payment 02
3912:0:3914:2:beginning:w:tx neworder
3914:0:3919:5:processing:w:tx neworder
3919:0:3923:4:committing:w:tx neworder
3912:0:3923:11:commit:w:tx neworder
3999:0:4001:2:beginning:w:tx neworder
4001:0:4008:7:processing:w:tx neworder
4008:0:4011:3:committing:w:tx neworder
3999:0:4012:13:commit:w:tx neworder
4036:0:4037:1:beginning:w:tx payment 02
4037:0:4040:3:processing:w:tx payment 02
4040:0:4041:1:committing:w:tx payment 02
4036:0:4041:5:commit:w:tx payment 02
4100:0:4101:1:beginning:w:tx neworder
4101:0:4109:8:processing:w:tx neworder
4110:0:4113:3:committing:w:tx neworder
4100:0:4113:13:commit:w:tx neworder
4129:0:4130:1:beginning:w:tx neworder
4130:0:4134:4:processing:w:tx neworder
4134:0:4138:4:committing:w:tx neworder
4129:0:4138:9:commit:w:tx neworder
4166:0:4168:2:beginning:r:tx stocklevel
4168:0:4176:8:processing:r:tx stocklevel
4176:0:4177:1:committing:r:tx stocklevel
4166:0:4177:11:commit:r:tx stocklevel
4223:0:4225:2:beginning:w:tx neworder
4225:0:4230:5:processing:w:tx neworder
4230:0:4234:4:committing:w:tx neworder
4223:0:4234:11:commit:w:tx neworder
4318:0:4320:2:beginning:w:tx neworder
4324:0:4325:1:beginning:w:tx neworder
4320:0:4326:6:processing:w:tx neworder
4326:0:4330:4:committing:w:tx neworder
4318:0:4330:12:commit:w:tx neworder
4330:0:4330:0:aborting:w:tx neworder
4345:0:4347:2:beginning:w:tx neworder
4347:0:4350:3:processing:w:tx neworder
4350:0:4353:3:committing:w:tx neworder
4345:0:4353:8:commit:w:tx neworder
4374:0:4375:1:beginning:w:tx payment 02
4375:0:4377:2:processing:w:tx payment 02
4377:0:4379:2:committing:w:tx payment 02
4374:0:4379:5:commit:w:tx payment 02
4384:0:4386:2:beginning:w:tx neworder
4386:0:4392:6:processing:w:tx neworder
4392:0:4395:3:committing:w:tx neworder
4384:0:4395:11:commit:w:tx neworder
4478:0:4480:2:beginning:w:tx neworder
4480:0:4484:4:processing:w:tx neworder
4484:0:4488:4:committing:w:tx neworder
4478:0:4488:10:commit:w:tx neworder
4592:0:4594:2:beginning:w:tx payment 02
4594:0:4596:2:processing:w:tx payment 02
4596:0:4597:1:committing:w:tx payment 02
4592:0:4597:5:commit:w:tx payment 02
4636:0:4637:1:beginning:r:tx orderstatus 02
4637:0:4639:2:processing:r:tx orderstatus 02
4639:0:4639:0:committing:r:tx orderstatus 02
4636:0:4639:3:commit:r:tx orderstatus 02
4708:0:4709:1:beginning:w:tx delivery
4709:0:4715:6:processing:w:tx delivery
4715:0:4718:3:committing:w:tx delivery
4708:0:4718:10:commit:w:tx delivery
4801:0:4802:1:beginning:w:tx neworder
4802:0:4806:4:processing:w:tx neworder
4806:0:4809:3:committing:w:tx neworder
4801:0:4809:8:commit:w:tx neworder
4819:0:4820:1:beginning:w:tx neworder
4820:0:4823:3:processing:w:tx neworder
4823:0:4826:3:committing:w:tx neworder
4819:0:4826:7:commit:w:tx neworder
4963:0:4964:1:beginning:r:tx orderstatus 02
4964:0:4966:2:processing:r:tx orderstatus 02
4966:0:4966:0:committing:r:tx orderstatus 02
4963:0:4966:3:commit:r:tx orderstatus 02
5091:0:5093:2:beginning:w:tx payment 02
5093:0:5094:1:processing:w:tx payment 02
5094:0:5096:2:committing:w:tx payment 02
5091:0:5096:5:commit:w:tx payment 02
5240:0:5242:2:beginning:w:tx payment 02
5242:0:5244:2:processing:w:tx payment 02
5244:0:5245:1:committing:w:tx payment 02
5240:0:5245:5:commit:w:tx payment 02
5247:0:5249:2:beginning:w:tx neworder
5249:0:5253:4:processing:w:tx neworder
5253:0:5256:3:committing:w:tx neworder
5247:0:5256:9:commit:w:tx neworder
5355:0:5356:1:beginning:w:tx neworder
5356:0:5360:4:processing:w:tx neworder
5360:0:5363:3:committing:w:tx neworder
5355:0:5363:8:commit:w:tx neworder
5420:0:5421:1:beginning:w:tx neworder
5421:0:5425:4:processing:w:tx neworder
5425:0:5428:3:committing:w:tx neworder
5420:0:5428:8:commit:w:tx neworder
5480:0:5481:1:beginning:w:tx payment 02
5481:0:5483:2:processing:w:tx payment 02
5483:0:5485:2:committing:w:tx payment 02
5480:0:5485:5:commit:w:tx payment 02
5519:0:5520:1:beginning:w:tx neworder
5520:0:5525:5:processing:w:tx neworder
5525:0:5528:3:committing:w:tx neworder
5519:0:5528:9:commit:w:tx neworder
5621:0:5622:1:beginning:w:tx neworder
5622:0:5623:1:beginning:w:tx neworder
5622:0:5626:4:processing:w:tx neworder
5628:0:5628:0:aborting:w:tx neworder
5626:0:5629:3:committing:w:tx neworder
5621:0:5629:8:commit:w:tx neworder
5671:0:5672:1:beginning:w:tx neworder
5673:0:5674:1:beginning:w:tx neworder
5672:0:5676:4:processing:w:tx neworder
5676:0:5679:3:committing:w:tx neworder
5671:0:5679:8:commit:w:tx neworder
5679:0:5680:1:aborting:w:tx neworder
5681:0:5682:1:beginning:w:tx payment 02
5682:0:5683:1:processing:w:tx payment 02
5683:0:5685:2:committing:w:tx payment 02
5681:0:5685:4:commit:w:tx payment 02
5686:0:5686:0:beginning:w:tx neworder
5686:0:5690:4:processing:w:tx neworder
5690:0:5694:4:committing:w:tx neworder
5686:0:5694:8:commit:w:tx neworder
5748:0:5749:1:beginning:w:tx payment 02
5749:0:5750:1:processing:w:tx payment 02
5750:0:5751:1:committing:w:tx payment 02
5748:0:5751:3:commit:w:tx payment 02
5763:0:5764:1:beginning:w:tx neworder
5764:0:5769:5:processing:w:tx neworder
5769:0:5772:3:committing:w:tx neworder
5763:0:5772:9:commit:w:tx neworder
5797:0:5798:1:beginning:w:tx payment 02
5798:0:5800:2:processing:w:tx payment 02
5800:0:5801:1:committing:w:tx payment 02
5797:0:5801:4:commit:w:tx payment 02
5853:0:5854:1:beginning:w:tx neworder
5854:0:5857:3:processing:w:tx neworder
5857:0:5860:3:committing:w:tx neworder
5853:0:5860:7:commit:w:tx neworder
6010:0:6011:1:beginning:w:tx payment 02
6011:0:6013:2:processing:w:tx payment 02
6013:0:6015:2:committing:w:tx payment 02
6010:0:6015:5:commit:w:tx payment 02
6037:0:6038:1:beginning:w:tx neworder
6038:0:6042:4:processing:w:tx neworder
6042:0:6045:3:committing:w:tx neworder
6037:0:6045:8:commit:w:tx neworder
6095:0:6096:1:beginning:w:tx payment 02
6096:0:6097:1:processing:w:tx payment 02
6097:0:6099:2:committing:w:tx payment 02
6095:0:6099:4:commit:w:tx payment 02
6311:0:6312:1:beginning:r:tx orderstatus 02
6312:0:6313:1:processing:r:tx orderstatus 02
6313:0:6314:1:committing:r:tx orderstatus 02
6311:0:6314:3:commit:r:tx orderstatus 02
6331:0:6332:1:beginning:w:tx neworder
6332:0:6335:3:processing:w:tx neworder
6335:0:6337:2:committing:w:tx neworder
6331:0:6337:6:commit:w:tx neworder
6348:0:6348:0:beginning:w:tx neworder
6348:0:6351:3:processing:w:tx neworder
6351:0:6354:3:committing:w:tx neworder
6348:0:6354:6:commit:w:tx neworder
6406:0:6407:1:beginning:w:tx payment 02
6407:0:6408:1:processing:w:tx payment 02
6408:0:6410:2:committing:w:tx payment 02
6406:0:6410:4:commit:w:tx payment 02
6475:0:6478:3:beginning:w:tx payment 02
6478:0:6479:1:processing:w:tx payment 02
6479:0:6481:2:committing:w:tx payment 02
6475:0:6481:6:commit:w:tx payment 02
6502:0:6503:1:beginning:w:tx neworder
6503:0:6506:3:processing:w:tx neworder
6506:0:6511:5:committing:w:tx neworder
6502:0:6511:9:commit:w:tx neworder
6537:0:6538:1:beginning:w:tx payment 02
6538:0:6539:1:processing:w:tx payment 02
6539:0:6543:4:committing:w:tx payment 02
6537:0:6543:6:commit:w:tx payment 02
6757:0:6758:1:beginning:w:tx payment 02
6758:0:6759:1:processing:w:tx payment 02
6760:0:6764:4:committing:w:tx payment 02
6757:0:6764:7:commit:w:tx payment 02
6843:0:6843:0:beginning:r:tx stocklevel
6844:0:6851:7:processing:r:tx stocklevel
6851:0:6851:0:committing:r:tx stocklevel
6843:0:6851:8:commit:r:tx stocklevel
6901:0:6902:1:beginning:w:tx payment 02
6902:0:6904:2:processing:w:tx payment 02
6904:0:6905:1:committing:w:tx payment 02
6901:0:6905:4:commit:w:tx payment 02
6950:0:6951:1:beginning:w:tx neworder
6951:0:6955:4:processing:w:tx neworder
6955:0:6958:3:committing:w:tx neworder
6950:0:6958:8:commit:w:tx neworder
7080:0:7081:1:beginning:w:tx payment 02
7081:0:7082:1:processing:w:tx payment 02
7082:0:7084:2:committing:w:tx payment 02
7080:0:7084:4:commit:w:tx payment 02
7128:0:7129:1:beginning:w:tx payment 02
7129:0:7130:1:processing:w:tx payment 02
7130:0:7131:1:committing:w:tx payment 02
7128:0:7131:3:commit:w:tx payment 02
7248:0:7249:1:beginning:w:tx neworder
7249:0:7253:4:processing:w:tx neworder
7253:0:7255:2:committing:w:tx neworder
7248:0:7255:7:commit:w:tx neworder
7345:0:7346:1:beginning:w:tx payment 02
7346:0:7347:1:processing:w:tx payment 02
7347:0:7348:1:committing:w:tx payment 02
7345:0:7348:3:commit:w:tx payment 02
7360:0:7360:0:beginning:w:tx neworder
7360:0:7365:5:processing:w:tx neworder
7365:0:7368:3:committing:w:tx neworder
7360:0:7368:8:commit:w:tx neworder
7369:0:7370:1:beginning:w:tx payment 02
7370:0:7371:1:processing:w:tx payment 02
7371:0:7372:1:committing:w:tx payment 02
7369:0:7372:3:commit:w:tx payment 02
7444:0:7445:1:beginning:w:tx neworder
7445:0:7449:4:processing:w:tx neworder
7449:0:7451:2:committing:w:tx neworder
7444:0:7451:7:commit:w:tx neworder
7451:0:7452:1:beginning:w:tx payment 02
7452:0:7453:1:processing:w:tx payment 02
7453:0:7454:1:committing:w:tx payment 02
7451:0:7454:3:commit:w:tx payment 02
7614:0:7615:1:beginning:w:tx neworder
7615:0:7619:4:processing:w:tx neworder
7619:0:7622:3:committing:w:tx neworder
7614:0:7622:8:commit:w:tx neworder
7635:0:7636:1:beginning:w:tx neworder
7636:0:7640:4:processing:w:tx neworder
7640:0:7643:3:committing:w:tx neworder
7635:0:7643:8:commit:w:tx neworder
7649:0:7650:1:beginning:w:tx neworder
7650:0:7656:6:processing:w:tx neworder
7656:0:7659:3:committing:w:tx neworder
7649:0:7659:10:commit:w:tx neworder
7727:0:7727:0:beginning:w:tx neworder
7729:0:7730:1:beginning:w:tx payment 02
7730:0:7731:1:processing:w:tx payment 02
7727:0:7731:4:processing:w:tx neworder
7731:0:7734:3:committing:w:tx payment 02
7729:0:7734:5:commit:w:tx payment 02
7731:0:7734:3:committing:w:tx neworder
7727:0:7734:7:commit:w:tx neworder
7957:0:7958:1:beginning:w:tx neworder
7958:0:7960:2:processing:w:tx neworder
7960:0:7963:3:committing:w:tx neworder
7957:0:7963:6:commit:w:tx neworder
8069:0:8071:2:beginning:w:tx delivery
8071:0:8079:8:processing:w:tx delivery
8079:0:8085:6:committing:w:tx delivery
8069:0:8085:16:commit:w:tx delivery
8138:0:8138:0:beginning:w:tx delivery
8138:0:8148:10:processing:w:tx delivery
8148:0:8155:7:committing:w:tx delivery
8138:0:8155:17:commit:w:tx delivery
8222:0:8224:2:beginning:w:tx payment 02
8224:0:8226:2:processing:w:tx payment 02
8226:0:8227:1:committing:w:tx payment 02
8222:0:8227:5:commit:w:tx payment 02
8245:0:8246:1:beginning:w:tx neworder
8246:0:8250:4:processing:w:tx neworder
8250:0:8253:3:committing:w:tx neworder
8245:0:8253:8:commit:w:tx neworder
8349:0:8350:1:beginning:w:tx neworder
8350:0:8355:5:processing:w:tx neworder
8355:0:8359:4:committing:w:tx neworder
8349:0:8359:10:commit:w:tx neworder
8396:0:8397:1:beginning:w:tx neworder
8397:0:8399:2:processing:w:tx neworder
8399:0:8402:3:committing:w:tx neworder
8396:0:8402:6:commit:w:tx neworder
8484:0:8485:1:beginning:w:tx payment 02
8485:0:8486:1:processing:w:tx payment 02
8486:0:8488:2:committing:w:tx payment 02
8484:0:8488:4:commit:w:tx payment 02
8573:0:8574:1:beginning:w:tx payment 02
8574:0:8575:1:processing:w:tx payment 02
8576:0:8577:1:committing:w:tx payment 02
8573:0:8577:4:commit:w:tx payment 02
8582:0:8583:1:beginning:w:tx neworder
8583:0:8587:4:processing:w:tx neworder
8587:0:8590:3:committing:w:tx neworder
8582:0:8590:8:commit:w:tx neworder
8614:0:8614:0:beginning:w:tx payment 02
8614:0:8616:2:processing:w:tx payment 02
8616:0:8617:1:committing:w:tx payment 02
8614:0:8617:3:commit:w:tx payment 02
8629:0:8630:1:beginning:r:tx orderstatus 02
8630:0:8632:2:processing:r:tx orderstatus 02
8632:0:8632:0:committing:r:tx orderstatus 02
8629:0:8632:3:commit:r:tx orderstatus 02
8723:0:8724:1:beginning:w:tx neworder
8724:0:8729:5:processing:w:tx neworder
8729:0:8732:3:committing:w:tx neworder
8723:0:8733:10:commit:w:tx neworder
8773:0:8774:1:beginning:w:tx neworder
8774:0:8778:4:processing:w:tx neworder
8778:0:8782:4:committing:w:tx neworder
8773:0:8782:9:commit:w:tx neworder
8837:0:8838:1:beginning:w:tx payment 02
8838:0:8840:2:processing:w:tx payment 02
8840:0:8842:2:committing:w:tx payment 02
8837:0:8842:5:commit:w:tx payment 02
8862:0:8863:1:beginning:w:tx neworder
8863:0:8868:5:processing:w:tx neworder
8868:0:8871:3:committing:w:tx neworder
8862:0:8871:9:commit:w:tx neworder
8889:0:8890:1:beginning:w:tx payment 02
8890:0:8892:2:processing:w:tx payment 02
8892:0:8893:1:committing:w:tx payment 02
8889:0:8893:4:commit:w:tx payment 02
8933:0:8934:1:beginning:w:tx payment 02
8934:0:8936:2:processing:w:tx payment 02
8936:0:8938:2:committing:w:tx payment 02
8933:0:8938:5:commit:w:tx payment 02
9091:0:9091:0:beginning:w:tx neworder
9091:0:9095:4:processing:w:tx neworder
9095:0:9099:4:committing:w:tx neworder
9091:0:9099:8:commit:w:tx neworder
9179:0:9180:1:beginning:w:tx payment 02
9180:0:9181:1:processing:w:tx payment 02
9181:0:9183:2:committing:w:tx payment 02
9179:0:9183:4:commit:w:tx payment 02
9365:0:9366:1:beginning:w:tx payment 02
9366:0:9367:1:processing:w:tx payment 02
9368:0:9369:1:committing:w:tx payment 02
9365:0:9369:4:commit:w:tx payment 02
9452:0:9453:1:beginning:w:tx neworder
9453:0:9457:4:processing:w:tx neworder
9457:0:9460:3:committing:w:tx neworder
9452:0:9460:8:commit:w:tx neworder
9470:0:9481:11:beginning:w:tx neworder
9481:0:9486:5:processing:w:tx neworder
9486:0:9489:3:committing:w:tx neworder
9470:0:9489:19:commit:w:tx neworder
9609:0:9610:1:beginning:w:tx payment 02
9610:0:9611:1:processing:w:tx payment 02
9611:0:9612:1:committing:w:tx payment 02
9609:0:9612:3:commit:w:tx payment 02
9785:0:9785:0:beginning:w:tx neworder
9786:0:9791:5:processing:w:tx neworder
9791:0:9794:3:committing:w:tx neworder
9785:0:9794:9:commit:w:tx neworder
9949:0:9950:1:beginning:w:tx payment 02
9950:0:9951:1:processing:w:tx payment 02
9951:0:9954:3:committing:w:tx payment 02
9949:0:9954:5:commit:w:tx payment 02
9956:0:9957:1:beginning:w:tx neworder
9957:0:9961:4:processing:w:tx neworder
9961:0:9965:4:committing:w:tx neworder
9956:0:9965:9:commit:w:tx neworder
10043:0:10044:1:beginning:w:tx payment 02
10044:0:10045:1:processing:w:tx payment 02
10045:0:10047:2:committing:w:tx payment 02
10043:0:10047:4:commit:w:tx payment 02
10083:0:10084:1:beginning:w:tx neworder
10084:0:10088:4:processing:w:tx neworder
10088:0:10091:3:committing:w:tx neworder
10083:0:10091:8:commit:w:tx neworder
10099:0:10099:0:beginning:w:tx payment 02
10099:0:10101:2:processing:w:tx payment 02
10101:0:10102:1:committing:w:tx payment 02
10099:0:10102:3:commit:w:tx payment 02
10109:0:10110:1:beginning:w:tx neworder
10110:0:10115:5:processing:w:tx neworder
10115:0:10119:4:committing:w:tx neworder
10109:0:10119:10:commit:w:tx neworder
10161:0:10162:1:beginning:w:tx neworder
10162:0:10167:5:processing:w:tx neworder
10167:0:10171:4:committing:w:tx neworder
10161:0:10171:10:commit:w:tx neworder
10198:0:10198:0:beginning:w:tx payment 02
10198:0:10200:2:processing:w:tx payment 02
10200:0:10201:1:committing:w:tx payment 02
10198:0:10201:3:commit:w:tx payment 02
10261:0:10262:1:beginning:w:tx neworder
10262:0:10265:3:processing:w:tx neworder
10265:0:10267:2:committing:w:tx neworder
10261:0:10267:6:commit:w:tx neworder
10300:0:10300:0:beginning:w:tx delivery
10300:0:10309:9:processing:w:tx delivery
10313:0:10313:0:beginning:w:tx payment 02
10313:0:10314:1:processing:w:tx payment 02
10309:0:10317:8:committing:w:tx delivery
10300:0:10317:17:commit:w:tx delivery
10314:0:10318:4:committing:w:tx payment 02
10313:0:10318:5:commit:w:tx payment 02
10422:0:10423:1:beginning:w:tx delivery
10423:0:10431:8:processing:w:tx delivery
10431:0:10439:8:committing:w:tx delivery
10422:0:10439:17:commit:w:tx delivery
10498:0:10499:1:beginning:w:tx neworder
10499:0:10503:4:processing:w:tx neworder
10503:0:10507:4:committing:w:tx neworder
10498:0:10507:9:commit:w:tx neworder
10558:0:10559:1:beginning:w:tx neworder
10559:0:10564:5:processing:w:tx neworder
10564:0:10568:4:committing:w:tx neworder
10558:0:10568:10:commit:w:tx neworder
10628:0:10629:1:beginning:w:tx neworder
10629:0:10632:3:processing:w:tx neworder
10632:0:10634:2:committing:w:tx neworder
10628:0:10634:6:commit:w:tx neworder
10655:0:10655:0:beginning:w:tx payment 02
10656:0:10657:1:processing:w:tx payment 02
10657:0:10658:1:committing:w:tx payment 02
10655:0:10658:3:commit:w:tx payment 02
10693:0:10694:1:beginning:w:tx neworder
10694:0:10697:3:processing:w:tx neworder
10697:0:10700:3:committing:w:tx neworder
10693:0:10700:7:commit:w:tx neworder
10701:0:10702:1:beginning:w:tx neworder
10706:0:10707:1:beginning:w:tx payment 02
10702:0:10708:6:processing:w:tx neworder
10707:0:10708:1:processing:w:tx payment 02
10708:0:10712:4:committing:w:tx neworder
10701:0:10712:11:commit:w:tx neworder
10708:0:10714:6:committing:w:tx payment 02
10706:0:10714:8:commit:w:tx payment 02
10884:0:10885:1:beginning:w:tx payment 02
10885:0:10886:1:processing:w:tx payment 02
10886:0:10887:1:committing:w:tx payment 02
10884:0:10887:3:commit:w:tx payment 02
11071:0:11072:1:beginning:w:tx payment 02
11072:0:11073:1:processing:w:tx payment 02
11073:0:11076:3:committing:w:tx payment 02
11071:0:11076:5:commit:w:tx payment 02
11119:0:11120:1:beginning:w:tx delivery
11120:0:11127:7:processing:w:tx delivery
11127:0:11133:6:committing:w:tx delivery
11119:0:11133:14:commit:w:tx delivery
11157:0:11158:1:beginning:r:tx orderstatus 02
11158:0:11159:1:processing:r:tx orderstatus 02
11159:0:11160:1:committing:r:tx orderstatus 02
11157:0:11160:3:commit:r:tx orderstatus 02
11342:0:11343:1:beginning:w:tx neworder
11343:0:11348:5:processing:w:tx neworder
11348:0:11352:4:committing:w:tx neworder
11342:0:11352:10:commit:w:tx neworder
11491:0:11492:1:beginning:w:tx neworder
